學校名稱,系所(組)名稱,107學年度核定招生名額,班數,大學多元入學-考試分發入學,大學多元入學-繁星推薦入學,大學多元入學-個人申請入學-一般,大學多元入學-個人申請入學-青年儲蓄帳戶組,四技二專-甄選入學,四技二專-登記分發入學,四技二專-技優入學,四技二專-青年儲蓄帳戶組,運動績優-甄試,運動績優-單獨招生,單獨招生-全校單招,單獨招生-學系單招,單獨招生-特殊選才,單獨招生-其他,外加名額-大學多元入學-繁星推薦入學,外加名額-大學多元入學-個人申請入學,外加名額-大學多元入學-單獨招生,外加名額-四技二專技優入學
中原大學,化學工程學系生化工程組,54,1,8,8,37,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
中原大學,化學工程學系材料工程組,54,1,9,8,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
中原大學,化學工程學系綠能製程組,54,1,8,8,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
中原大學,環境工程學系,54,1,6,10,36,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
中原大學,生物醫學工程學系,108,2,21,13,73,0,0,0,0,0,0,0,0,0,0,0,1,3,0,1
中原大學,機械工程學系,162,3,7,24,130,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
中原大學,企業管理學系工商管理組,90,2,2,40,42,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0
中原大學,企業管理學系服務業管理組,48,1,3,20,23,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
中原大學,企業管理學系高科技業管理組,48,1,2,20,24,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
中原大學,財務金融學系,100,2,7,20,63,0,0,0,0,1,0,2,0,0,4,0,0,0,0,0
中原大學,商學院不分系,50,1,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
中原大學,國際經營與貿易學系,98,2,5,20,42,0,20,0,0,0,0,4,0,0,4,0,0,0,0,1
中原大學,會計學系,158,3,8,25,88,0,30,0,0,0,0,3,0,0,0,0,0,0,0,0
中原大學,資訊管理學系,100,2,2,20,48,0,20,0,0,0,0,3,0,0,4,0,0,2,0,0
中原大學,室內設計學系,54,1,9,5,36,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0
中原大學,建築學系,54,1,9,4,36,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0
中原大學,商業設計學系,60,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
中原大學,商業設計學系商業設計組,0,1,10,3,30,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0
中原大學,商業設計學系產品設計組,0,1,8,2,22,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0
中原大學,景觀學系,54,1,8,5,37,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0
中原大學,特殊教育學系,50,1,9,5,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
中原大學,應用外國語文學系,92,2,9,18,61,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
中原大學,應用華語文學系,110,2,6,16,83,0,0,0,0,0,0,0,0,0,4,0,2,2,0,0
中原大學,工業與系統工程學系工程組,106,2,11,21,72,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
中原大學,工業與系統工程學系管理組,52,1,5,12,33,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
中原大學,資訊工程學系,110,2,10,25,74,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0
中原大學,電子工程學系,148,3,24,40,77,0,0,0,0,0,0,5,0,0,0,0,4,4,0,0
中原大學,電機工程學系,114,2,12,22,80,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
中原大學,電機資訊學院學士班,40,1,7,5,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
淡江大學,英文學系,150,3,58,32,58,0,1,0,0,0,1,0,0,0,0,0,3,3,0,0
淡江大學,西班牙語文學系,120,2,30,18,69,0,1,0,0,0,2,0,0,0,0,0,1,1,0,0
淡江大學,法國語文學系,120,2,49,18,52,0,0,0,0,0,1,0,0,0,0,0,2,2,0,0
淡江大學,德國語文學系,60,1,22,9,27,1,0,0,0,1,0,0,0,0,0,0,2,2,0,0
淡江大學,日本語文學系,180,3,49,27,99,1,0,0,0,1,3,0,0,0,0,0,2,2,0,0
淡江大學,俄國語文學系,60,1,19,9,28,0,1,0,0,2,1,0,0,0,0,0,2,2,0,0
淡江大學,外交與國際關係學系全英語學士班,45,1,3,6,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
淡江大學,中國文學學系,120,2,38,18,60,0,0,0,0,2,2,0,0,0,0,0,2,2,0,0
淡江大學,歷史學系,113,2,39,9,65,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0
淡江大學,資訊與圖書館學系,113,2,31,17,65,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
淡江大學,大眾傳播學系,50,1,14,9,27,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
淡江大學,資訊傳播學系,100,2,22,18,58,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0
淡江大學,數學學系資料科學與數理統計組,55,1,14,10,30,0,0,0,0,0,1,0,0,0,0,0,2,3,0,0
淡江大學,數學學系數學組,55,1,14,10,30,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
淡江大學,物理學系光電物理組,48,1,12,7,27,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0
淡江大學,物理學系應用物理組,47,1,11,7,27,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0
淡江大學,化學學系化學與生物化學組,50,1,21,9,20,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
淡江大學,化學學系材料化學組,50,1,15,9,25,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
淡江大學,理學院尖端材料科學學士學位學程,45,1,19,7,19,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
淡江大學,建築學系,60,1,25,0,35,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
淡江大學,土木工程學系,120,2,26,22,72,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0
淡江大學,水資源及環境工程學系水資源工程組,60,1,8,7,45,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0
淡江大學,水資源及環境工程學系環境工程組,60,1,8,7,45,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0
淡江大學,機械與機電工程學系光機電整合組,60,1,13,11,32,0,0,0,0,2,0,0,0,0,2,0,3,3,0,0
淡江大學,機械與機電工程學系精密機械組,60,1,13,11,32,0,0,0,0,2,0,0,0,0,2,0,2,2,0,0
淡江大學,電機工程學系電機通訊組,60,1,8,11,38,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
淡江大學,電機工程學系電機資訊組,60,1,7,11,38,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0
淡江大學,電機工程學系電機與系統組,60,1,8,11,38,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
淡江大學,化學工程與材料工程學系,120,2,29,22,65,0,2,0,0,1,1,0,0,0,0,0,2,2,0,0
淡江大學,航空太空工程學系,120,2,29,20,69,0,0,0,0,0,2,0,0,0,0,0,2,2,0,0
淡江大學,資訊工程學系,150,3,35,28,83,0,0,0,0,2,2,0,0,0,0,0,1,1,0,0
淡江大學,財務金融學系,120,2,36,18,60,1,0,0,0,1,4,0,0,0,0,0,1,1,0,0
淡江大學,風險管理與保險學系,100,2,35,10,55,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
淡江大學,國際企業學系國際商學全英語組,60,1,5,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
淡江大學,國際企業學系經貿管理組,60,1,19,11,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
淡江大學,產業經濟學系,100,2,29,15,55,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
淡江大學,經濟學系,150,3,45,25,80,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0
淡江大學,會計學系,170,3,46,25,98,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0
淡江大學,統計學系,180,3,48,26,104,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0
淡江大學,企業管理學系,120,2,30,28,60,0,0,0,0,2,0,0,0,0,0,0,2,2,0,0
淡江大學,資訊管理學系,165,3,44,30,90,0,1,0,0,0,0,0,0,0,0,0,2,3,0,0
淡江大學,運輸管理學系,120,2,31,20,69,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0
淡江大學,公共行政學系,100,2,27,18,55,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0
淡江大學,管理科學學系,110,2,30,20,60,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0
淡江大學,商管學院全球財務管理全英語學士學位學程,50,1,5,5,39,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
淡江大學,教育科技學系,113,2,39,14,60,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0
淡江大學,資訊創新與科技學系軟體工程全英語組,50,1,2,3,45,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
淡江大學,資訊創新與科技學系應用資訊全英語組,50,1,2,3,45,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
淡江大學,國際觀光管理學系全英語學士班,100,2,5,5,90,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
淡江大學,英美語言文化學系全英語學士班,50,1,2,3,45,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
淡江大學,全球政治經濟學系全英語學士班,50,1,4,0,46,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
中國文化大學,哲學系,50,1,21,6,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
中國文化大學,中國文學系中國文學組,112,2,46,15,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
中國文化大學,中國文學系文藝創作組,59,1,25,6,28,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
中國文化大學,史學系,58,1,21,8,29,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0
中國文化大學,日本語文學系,112,2,54,11,50,0,2,0,0,0,3,0,0,0,0,0,1,1,0,0
中國文化大學,韓國語文學系,56,1,28,9,23,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
中國文化大學,俄國語文學系,52,1,31,4,25,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
中國文化大學,英國語文學系,112,2,45,16,50,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0
中國文化大學,法國語文學系,55,1,25,8,27,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
中國文化大學,德國語文學系,52,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
中國文化大學,應用數學系,110,2,22,18,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
中國文化大學,光電物理學系,54,1,9,10,35,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0
中國文化大學,化學系,57,1,10,11,36,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0
中國文化大學,地理學系,58,1,9,13,36,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0
中國文化大學,大氣科學系,57,1,19,7,30,0,0,0,0,0,0,1,0,0,0,0,2,3,0,0
中國文化大學,地質學系,54,1,11,8,35,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0
中國文化大學,生命科學系,57,1,10,11,36,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0
中國文化大學,法律學系法學組,177,3,85,6,88,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
中國文化大學,法律學系財經法律組,118,2,56,4,59,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
中國文化大學,政治學系,54,1,30,4,20,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0
中國文化大學,經濟學系,110,2,43,12,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
中國文化大學,勞工關係學系人力資源組,57,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
中國文化大學,勞工關係學系勞資關係組,59,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
中國文化大學,勞動暨人力資源學系,0,2,53,5,58,0,0,0,0,0,0,0,0,0,0,0,2,8,0,0
中國文化大學,社會福利學系,116,2,69,11,40,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0
中國文化大學,行政管理學系,118,2,58,10,50,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0
中國文化大學,動物科學系,51,1,8,8,35,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0
中國文化大學,森林暨自然保育學系,56,1,9,7,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
中國文化大學,土地資源學系,55,1,13,6,32,0,0,0,0,2,1,0,0,0,1,0,1,1,0,0
中國文化大學,生活應用科學系,57,1,14,11,25,0,2,0,3,0,0,1,0,0,1,0,1,1,0,0
中國文化大學,保健營養學系,59,1,8,13,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
中國文化大學,園藝暨生物技術學系,58,1,7,12,36,0,0,0,3,0,0,0,0,0,0,0,0,2,0,0
中國文化大學,化學工程與材料工程學系,110,2,4,22,70,0,8,0,3,3,0,0,0,0,0,0,1,4,0,0
中國文化大學,電機工程學系,101,2,13,21,52,1,0,0,14,0,0,0,0,0,0,0,4,4,0,0
中國文化大學,機械工程學系,111,2,24,15,60,0,0,0,12,0,0,0,0,0,0,0,4,4,0,0
中國文化大學,紡織工程學系,56,1,1,7,44,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
中國文化大學,資訊工程學系,113,2,7,19,62,0,0,0,25,0,0,0,0,0,0,0,6,5,0,0
中國文化大學,國際貿易學系,168,3,43,45,75,0,0,0,0,0,0,5,0,0,0,0,1,1,0,0
中國文化大學,國際企業管理學系,168,3,60,33,75,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0
中國文化大學,會計學系,115,2,32,38,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
中國文化大學,觀光事業學系,112,2,34,14,60,0,0,0,3,0,0,1,0,0,0,0,3,8,0,0
中國文化大學,資訊管理學系,168,3,52,14,85,0,0,0,15,0,0,1,0,0,1,0,2,2,0,0
中國文化大學,財務金融學系金融行銷組,57,1,11,12,25,0,0,0,6,2,0,0,0,0,1,0,0,0,0,0
中國文化大學,財務金融學系財務金融組,114,2,22,29,55,0,0,0,5,2,0,0,0,0,1,0,0,0,0,0
中國文化大學,全球商務學士學位學程,50,1,4,2,40,0,0,0,0,1,0,2,0,0,1,0,2,2,0,0
中國文化大學,新聞學系,120,2,52,18,50,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0
中國文化大學,廣告學系,118,2,33,9,56,0,7,0,13,0,0,0,0,0,0,0,1,1,0,0
中國文化大學,資訊傳播學系,118,2,33,10,60,0,0,0,14,0,0,0,0,0,1,0,1,1,0,0
中國文化大學,大眾傳播學系,118,2,29,27,49,0,0,0,10,0,2,1,0,0,0,0,5,5,0,0
中國文化大學,美術學系,50,1,20,0,30,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
中國文化大學,音樂學系,50,1,10,0,40,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
中國文化大學,中國音樂學系,50,1,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0
中國文化大學,戲劇學系,49,1,4,0,51,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
中國文化大學,中國戲劇學系,50,1,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
中國文化大學,舞蹈學系,35,1,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,1,0
中國文化大學,都市計劃與開發管理學系,59,1,20,4,34,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
中國文化大學,建築及都市設計學系,59,1,4,8,45,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0
中國文化大學,景觀學系,58,1,13,8,35,0,0,0,0,1,0,0,0,0,1,0,2,3,0,0
中國文化大學,教育學系,58,1,15,3,40,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0
中國文化大學,心理輔導學系,59,1,15,4,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
中國文化大學,體育學系,98,2,0,0,12,0,0,0,0,0,0,86,0,0,0,0,0,5,5,0
中國文化大學,技擊運動暨國術學系,50,1,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,5,0
中國文化大學,運動與健康促進學系,50,1,2,0,20,0,0,0,0,0,0,28,0,0,0,0,0,3,2,0
逢甲大學,全校國際生大一不分系學士班,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
逢甲大學,美國普渡大學電機資訊雙學士學位學程,18,1,0,1,11,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
逢甲大學,美國加州聖荷西州立大學大數據雙學士學位學程,40,1,0,1,24,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0
逢甲大學,澳洲墨爾本皇家理工大學商學與創新雙學士學位學程,36,1,0,1,19,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0
逢甲大學,工業工程與系統管理學系,100,2,15,13,65,0,6,0,0,0,1,0,0,0,0,0,1,1,0,0
逢甲大學,化學工程學系,104,2,12,22,64,0,6,0,0,0,0,0,0,0,0,0,1,2,0,0
逢甲大學,航太與系統工程學系,106,2,9,16,78,0,0,0,2,0,1,0,0,0,0,0,1,2,0,0
逢甲大學,精密系統設計學士學位學程,50,1,6,5,27,0,0,0,10,0,0,0,0,0,2,0,1,1,0,0
逢甲大學,機械與電腦輔助工程學系,156,3,13,26,88,0,16,0,10,0,0,0,0,0,3,0,1,2,0,2
逢甲大學,纖維與複合材料學系,106,2,8,13,83,0,2,0,0,0,0,0,0,0,0,0,1,2,0,0
逢甲大學,自動控制工程學系,108,2,14,16,72,0,0,0,6,0,0,0,0,0,0,0,1,1,0,0
逢甲大學,通訊工程學系,108,2,5,16,77,0,0,0,3,3,0,0,0,0,4,0,1,1,0,0
逢甲大學,資訊工程學系,165,3,23,28,103,0,5,0,0,0,0,0,0,0,6,0,1,1,0,0
逢甲大學,資訊電機學院學士班,108,2,12,14,78,0,0,0,2,0,2,0,0,0,0,0,1,1,0,0
逢甲大學,電子工程學系,108,2,8,15,79,0,0,0,6,0,0,0,0,0,0,0,1,1,0,0
逢甲大學,電機工程學系,108,2,19,18,71,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
逢甲大學,企業管理學系,108,2,13,23,70,0,0,0,0,0,2,0,0,0,0,0,1,1,0,0
逢甲大學,合作經濟暨社會事業經營學系,52,1,7,18,12,0,12,0,0,0,0,0,0,0,3,0,1,5,0,2
逢甲大學,行銷學系,108,2,9,17,82,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
逢甲大學,財稅學系,108,2,14,20,59,0,13,0,0,0,0,0,0,0,2,0,1,1,0,0
逢甲大學,國際經營與貿易學系,157,3,21,30,89,0,17,0,0,0,0,0,0,0,0,0,1,1,0,0
逢甲大學,國際經營與貿易學系國際企業管理全英語學士班,40,1,5,3,32,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
逢甲大學,統計學系,102,2,14,18,70,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0
逢甲大學,會計學系,165,3,28,39,65,0,33,0,0,0,0,0,0,0,0,0,1,1,0,6
逢甲大學,經濟學系,104,2,12,19,68,0,5,0,0,0,0,0,0,0,0,0,1,1,0,0
逢甲大學,光電科學與工程學系,104,2,16,12,75,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
逢甲大學,材料科學與工程學系,106,2,18,17,70,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
逢甲大學,應用數學系,102,2,17,8,77,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
逢甲大學,環境工程與科學學系,100,2,13,15,70,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0
逢甲大學,中國文學系,50,1,8,8,33,0,0,0,0,0,1,0,0,0,0,0,1,2,0,0
逢甲大學,中國文學系國際生學士班,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
逢甲大學,外國語文學系,96,2,25,11,57,0,0,0,0,0,1,0,0,0,2,0,1,1,0,0
逢甲大學,土木工程學系,95,2,6,19,61,0,8,0,0,0,1,0,0,0,0,0,1,3,0,2
逢甲大學,土地管理學系,104,2,9,18,72,0,5,0,0,0,0,0,0,0,0,0,1,2,0,2
逢甲大學,水利工程與資源保育學系,95,2,6,14,69,0,6,0,0,0,0,0,0,0,0,0,1,2,0,0
逢甲大學,都市計畫與空間資訊學系,0,2,9,18,72,0,5,0,0,0,0,0,0,0,0,0,1,1,0,0
逢甲大學,都市計畫與空間資訊學系空間資訊組,52,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
逢甲大學,都市計畫與空間資訊學系都市計畫組,52,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
逢甲大學,運輸與物流學系,104,2,8,21,74,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
逢甲大學,風險管理與保險學系,108,2,21,12,73,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0
逢甲大學,財務工程與精算學士學位學程,50,1,11,5,34,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
逢甲大學,財務金融學系,158,3,31,22,105,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
逢甲大學,室內設計學士學位學程,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
逢甲大學,建築專業學院學士班,110,3,20,5,75,0,6,0,0,0,0,0,0,0,4,0,1,1,0,0
逢甲大學,創新設計學士學位學程,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
逢甲大學,建築學士學位學程,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
靜宜大學,英國語文學系,117,2,18,15,72,0,12,0,0,0,0,0,0,0,0,0,1,1,0,0
靜宜大學,西班牙語文學系,112,2,11,17,79,0,0,0,0,0,0,3,0,0,2,0,1,1,0,0
靜宜大學,日本語文學系,120,2,27,21,51,0,15,0,0,0,0,6,0,0,0,0,1,3,0,0
靜宜大學,中國文學系,115,2,20,17,78,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0
靜宜大學,社會工作與兒童少年福利學系,120,2,13,18,69,0,8,0,0,0,0,4,0,0,8,0,1,2,0,0
靜宜大學,台灣文學系,55,1,5,8,40,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0
靜宜大學,法律學系,116,2,15,17,70,0,12,0,0,0,0,0,0,0,2,0,1,2,0,0
靜宜大學,生態人文學系,55,1,2,6,47,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0
靜宜大學,大眾傳播學系,60,1,5,9,37,0,3,0,0,1,0,2,0,0,3,0,1,2,0,0
靜宜大學,財務工程學系,50,1,5,8,37,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
靜宜大學,應用化學系,106,2,6,18,80,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0
靜宜大學,食品營養學系食品與生物技術組,56,1,5,8,38,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0
靜宜大學,食品營養學系營養與保健組,55,1,5,9,41,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
靜宜大學,化粧品科學系,110,2,3,19,85,0,0,0,0,0,0,1,0,0,2,0,1,0,0,0
靜宜大學,資料科學暨大數據分析與應用學系,94,2,8,16,68,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0
靜宜大學,企業管理學系,168,3,22,27,96,0,18,0,0,1,0,3,0,0,1,0,1,1,0,0
靜宜大學,國際企業學系,167,3,23,26,97,0,15,0,0,0,0,6,0,0,0,0,1,2,0,0
靜宜大學,會計學系,166,3,21,25,99,0,16,0,0,0,0,3,0,0,2,0,1,1,0,0
靜宜大學,觀光事業學系,166,3,26,25,95,0,17,0,0,0,0,3,0,0,0,0,1,5,0,0
靜宜大學,財務金融學系,161,3,27,24,95,0,12,0,0,0,0,3,0,0,0,0,1,2,0,0
靜宜大學,資訊管理學系,116,2,12,17,79,0,7,0,0,0,0,1,0,0,0,0,1,1,0,0
靜宜大學,資訊工程學系,114,2,8,17,83,0,6,0,0,0,0,0,0,0,0,0,1,1,0,0
靜宜大學,資訊傳播工程學系,116,2,9,17,84,0,4,0,0,0,0,2,0,0,0,0,1,1,0,0
靜宜大學,寰宇管理學士學位學程,48,1,1,2,41,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0
靜宜大學,寰宇外語教育學士學位學程,40,1,5,5,30,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
長庚大學,學士後護理學系,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
長庚大學,醫學系,95,2,21,19,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
長庚大學,護理學系,103,2,41,21,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
長庚大學,醫學生物技術暨檢驗學系,57,1,16,11,30,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
長庚大學,物理治療學系,44,1,17,7,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
長庚大學,職能治療學系,40,1,15,5,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
長庚大學,中醫學系,50,1,10,10,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
長庚大學,呼吸治療學系,43,1,11,9,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
長庚大學,生物醫學系,110,2,22,22,66,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
長庚大學,醫學影像暨放射科學系,35,1,10,7,18,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
長庚大學,電機工程學系,0,2,26,28,48,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0
長庚大學,電機工程學系系統與晶片設計組,52,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
長庚大學,電機工程學系通訊組,51,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
長庚大學,機械工程學系,48,1,16,10,21,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
長庚大學,化工與材料工程學系,56,1,26,6,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
長庚大學,電子工程學系,100,2,40,20,37,0,1,0,0,2,0,0,0,0,0,0,0,2,0,0
長庚大學,資訊工程學系,56,1,18,12,24,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0
長庚大學,醫務管理學系,54,1,10,15,29,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
長庚大學,工商管理學系,54,1,21,11,22,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
長庚大學,工業設計學系,50,1,7,8,30,0,2,0,0,3,0,0,0,0,0,0,2,2,0,0
長庚大學,資訊管理學系,99,2,23,16,60,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
元智大學,人文社會學院英語學士班,30,1,6,5,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
元智大學,工程學院英語學士班,30,1,6,5,19,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0
元智大學,資訊學院英語學士班,30,1,6,4,17,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0
元智大學,電機通訊學院英語學士班,40,1,7,6,25,0,0,0,0,0,0,0,0,0,2,0,1,3,0,0
元智大學,機械工程學系,110,2,24,17,69,0,0,0,0,0,0,0,0,0,0,0,6,5,0,0
元智大學,化學工程與材料科學學系,110,2,24,17,69,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0
元智大學,工業工程與管理學系,110,2,23,18,69,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0
元智大學,資訊工程學系,138,3,32,20,89,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0
元智大學,資訊管理學系,110,2,22,19,69,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0
